"5433891","HN256324","03/30/2007 02:38:42 PM","065XX S DR MARTIN LUTHER KING JR DR","0460","BATTERY","SIMPLE","OTHER","true","false","0312","003","20","69","08B","1180043","1861837","2007","04/15/2016 08:55:02 AM","41.776150283","-87.615522623","(41.776150283, -87.615522623)"
"5435699","HN266277","04/05/2007 12:18:30 AM","064XX S STEWART AVE","0460","BATTERY","SIMPLE","SIDEWALK","false","false","0722","007","20","68","08B","1174731","1862267","2007","04/15/2016 08:55:02 AM","41.777450272","-87.634983111","(41.777450272, -87.634983111)"
"5438704","HN270285","04/07/2007 11:46:28 AM","063XX S EBERHART AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","0312","003","20","42","08B","1180669","1863047","2007","04/15/2016 08:55:02 AM","41.77945628","-87.613190628","(41.77945628, -87.613190628)"
"5438724","HN269959","04/07/2007 06:13:50 AM","064XX S EBERHART AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0312","003","20","42","08B","1180685","1862446","2007","04/15/2016 08:55:02 AM","41.77780671","-87.613150423","(41.77780671, -87.613150423)"
"5441475","HN274285","04/09/2007 09:15:00 PM","063XX S DR MARTIN LUTHER KING JR DR","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0312","003","20","69","08B","1180014","1862897","2007","04/15/2016 08:55:02 AM","41.779059693","-87.615596501","(41.779059693, -87.615596501)"
"5446837","HN277967","04/11/2007 07:35:00 PM","064XX S DR MARTIN LUTHER KING JR DR","0460","BATTERY","SIMPLE","RESTAURANT","true","false","0312","003","20","42","08B","1180030","1862317","2007","04/15/2016 08:55:02 AM","41.777467749","-87.615555593","(41.777467749, -87.615555593)"
"5449585","HN257252","03/30/2007 10:49:00 PM","064XX S DR MARTIN LUTHER KING JR DR","0453","BATTERY","AGGRAVATED PO: OTHER DANG WEAP","STREET","true","false","0312","003","20","69","04B","1180028","1862398","2007","04/15/2016 08:55:02 AM","41.777690067","-87.615560446","(41.777690067, -87.615560446)"
"5450724","HN275551","04/10/2007 02:05:00 PM","062XX S NORMAL BLVD","0430","BATTERY","AGGRAVATED: OTHER DANG WEAPON","OTHER","false","false","0711","007","20","68","04B","1174029","1863698","2007","04/15/2016 08:55:02 AM","41.78139271","-87.637514183","(41.78139271, -87.637514183)"
"5450866","HN279763","04/12/2007 03:05:00 PM","061XX S CHAMPLAIN AVE","0460","BATTERY","SIMPLE","SIDEWALK","false","false","0313","003","20","42","08B","1181622","1864542","2007","04/15/2016 08:55:02 AM","41.783536746","-87.609650728","(41.783536746, -87.609650728)"
"5450898","HN278547","04/12/2007 07:00:00 AM","064XX S DR MARTIN LUTHER KING JR DR","0460","BATTERY","SIMPLE","SIDEWALK","false","false","0312","003","20","69","08B","1180026","1862452","2007","04/15/2016 08:55:02 AM","41.777838294","-87.615566126","(41.777838294, -87.615566126)"
"5453801","HN280764","04/13/2007 11:44:12 AM","062XX S STEWART AVE","0484","BATTERY","PRO EMP HANDS NO/MIN INJURY","SCHOOL, PUBLIC, BUILDING","true","false","0711","007","20","68","08B","1174692","1863689","2007","04/15/2016 08:55:02 AM","41.781353265","-87.635083754","(41.781353265, -87.635083754)"
"5454318","HN274157","04/09/2007 07:56:03 PM","064XX S EBERHART AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","true","true","0312","003","20","42","08B","1180685","1862440","2007","04/15/2016 08:55:02 AM","41.777790245","-87.613150607","(41.777790245, -87.613150607)"
"5455334","HN285527","04/15/2007 08:50:00 PM","063XX S DR MARTIN LUTHER KING JR DR","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0312","003","20","69","08B","1180013","1862919","2007","04/15/2016 08:55:02 AM","41.779120086","-87.615599494","(41.779120086, -87.615599494)"
"5455395","HN284679","04/15/2007 11:50:00 AM","061XX S EBERHART AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0313","003","20","42","08B","1180635","1864463","2007","04/15/2016 08:55:02 AM","41.783342701","-87.613271804","(41.783342701, -87.613271804)"
"5458098","HN281603","04/12/2007 02:00:00 PM","062XX S STEWART AVE","0460","BATTERY","SIMPLE","SCHOOL, PUBLIC, GROUNDS","false","false","0711","007","20","68","08B","1174692","1863689","2007","04/15/2016 08:55:02 AM","41.781353265","-87.635083754","(41.781353265, -87.635083754)"
"5458400","HN286789","04/16/2007 03:30:00 PM","062XX S EBERHART AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0313","003","20","42","08B","1180653","1863730","2007","04/15/2016 08:55:02 AM","41.781330865","-87.613228316","(41.781330865, -87.613228316)"
"5458703","HN286248","04/16/2007 10:25:00 AM","063XX S STEWART AVE","0484","BATTERY","PRO EMP HANDS NO/MIN INJURY","SCHOOL, PUBLIC, BUILDING","true","false","0722","007","20","68","08B","1174715","1862826","2007","04/15/2016 08:55:02 AM","41.778984586","-87.635025125","(41.778984586, -87.635025125)"
"5460909","HN286866","04/16/2007 04:00:00 PM","064XX S STEWART AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0722","007","20","68","08B","1174732","1862232","2007","04/15/2016 08:55:02 AM","41.777354206","-87.634980487","(41.777354206, -87.634980487)"
"5461435","HN289501","04/17/2007 09:00:00 PM","064XX S DR MARTIN LUTHER KING JR DR","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0312","003","20","69","08B","1180027","1862418","2007","04/15/2016 08:55:02 AM","41.777744971","-87.6155635","(41.777744971, -87.6155635)"
